,S_1_hruid,S_1_PFAF,S_1_area_org,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
5623,3007649,3145469,351758612.14347136,3007649,52.37250441369999,-120.63161524882638,299,351758612.1434541,299,52.400001525878906,-120.5,4722,75737531.07029717,4722,39090308.02942267,0.11112821884082506,0.516128628396142,0.11112821884082524,0.516128628396142
5608,3007649,3145469,351758612.14347136,3007649,52.37250441369999,-120.63161524882638,299,351758612.1434541,299,52.29999923706055,-120.5999984741211,4822,75907341.52961197,4822,54809639.36347042,0.15581605530419246,0.722059793677385,0.1558160553041927,0.7220597936773852
5240,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.599998474121094,-122.19999694824219,4503,75400070.0380225,4503,59374117.64807215,0.16863271146525377,0.7874544097655501,0.16863271146525374,0.7874544097655499
5243,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.599998474121094,-122.0,4505,75397193.81944324,4505,7896055.920807973,0.02242615760118759,0.10472612468465314,0.022426157601187588,0.10472612468465314
5247,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.70000076293945,-122.0999984741211,4403,75226664.7772234,4403,5521865.667058762,0.015683048720021624,0.07340303712003239,0.01568304872002162,0.07340303712003242
5234,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.599998474121094,-122.0999984741211,4504,75397193.81944323,4504,65189389.78187737,0.18514908504143857,0.8646129448529489,0.18514908504143854,0.8646129448529489
5232,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.5,-121.9000015258789,4607,75566040.877828,4607,6564685.486628811,0.01864483646036565,0.0868734872221547,0.018644836460365646,0.0868734872221547
5231,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.5,-122.0,4606,75566040.87784259,4606,57358117.74264402,0.1629069248122023,0.7590462207139731,0.16290692481220226,0.7590462207139731
5229,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.400001525878906,-122.0,4707,75737531.07028255,4707,14078334.104192711,0.0399848915141033,0.18588319298563308,0.039984891514103296,0.1858831929856331
5228,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.400001525878906,-121.9000015258789,4708,75737531.07026793,4708,5418491.563377594,0.015389448476522061,0.071543018194644,0.015389448476522058,0.071543018194644
5242,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.70000076293945,-122.19999694824219,4402,75229534.49053669,4402,7854889.316893251,0.022309237361949626,0.10441230787997681,0.022309237361949622,0.10441230787997677
5230,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.400001525878906,-122.0999984741211,4706,75737531.07028255,4706,15450924.39047084,0.043883284128169636,0.20400617992330336,0.04388328412816963,0.2040061799233034
5233,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.5,-122.0999984741211,4605,75566040.87784259,4605,75293090.93328564,0.21384533499829,0.996387928474403,0.21384533499828995,0.9963879284744028
5236,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.400001525878906,-122.19999694824219,4705,75740420.27189574,4705,15819.294466780651,4.492951853554197e-05,0.0002088619842614019,4.492951853554196e-05,0.0002088619842614019
5237,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.5,-122.19999694824219,4604,75568923.53752427,4604,32070324.887472358,0.09108524147510716,0.4243850962300345,0.09108524147510715,0.4243850962300345
5239,3007744,3145422,352091341.7816112,3007744,52.536268156430175,-122.09990168483336,278,352091341.7816092,278,52.599998474121094,-122.30000305175781,4502,75400070.03803706,4502,5235.0443610179045,1.4868426853464158e-05,6.943023207242358e-05,1.4868426853464154e-05,6.943023207242359e-05
9523,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.900001525878906,-125.0999984741211,3161,73161861.01617166,3161,15803471.445155889,0.045024045229349254,0.21600696354160123,0.045024045229349205,0.21600696354160118
9511,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.70000076293945,-124.69999694824219,3367,73511148.63145322,3367,1932783.6796369432,0.005506495209772147,0.026292388510032925,0.005506495209772141,0.02629238851003292
9509,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.70000076293945,-124.80000305175781,3366,73511148.63146742,3366,10082238.198182754,0.028724267970072905,0.13715250524417624,0.028724267970072874,0.1371525052441763
9518,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.900001525878906,-125.0,3162,73161861.01617166,3162,34435194.46487664,0.09810577115594929,0.47067138515332596,0.09810577115594918,0.47067138515332596
9515,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.79999923706055,-124.9000015258789,3264,73335219.23193696,3264,73335219.23193696,0.20893183115251948,1.0,0.20893183115251926,1.0
9522,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.79999923706055,-125.0999984741211,3262,73335219.23195112,3262,5531406.828397907,0.01575896233229547,0.07542633520877172,0.015758962332295453,0.07542633520877175
9516,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.79999923706055,-125.0,3263,73335219.23195112,3263,58600919.447028115,0.1669538529443282,0.799082897150412,0.16695385294432802,0.799082897150412
9517,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.900001525878906,-124.9000015258789,3163,73161861.01615754,3163,25548098.57222221,0.07278646021739683,0.349199681601593,0.07278646021739675,0.349199681601593
9519,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.900001525878906,-124.80000305175781,3164,73164651.96228456,3164,20992413.362467766,0.05980732600334199,0.2869201561061082,0.05980732600334192,0.2869201561061082
9512,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.79999923706055,-124.69999694824219,3266,73338016.79124191,3266,13089369.652233616,0.037291576935552496,0.17848000566326683,0.037291576935552455,0.17848000566326674
9513,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.70000076293945,-125.0,3364,73508344.46785802,3364,10394367.83560951,0.02961352441994173,0.14140391694108298,0.029613524419941698,0.14140391694108298
9510,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.70000076293945,-124.9000015258789,3365,73508344.46784382,3365,13269861.180797856,0.037805796787424455,0.1805218343150518,0.03780579678742441,0.18052183431505178
9514,3007816,314934,351000701.1732111,3007816,53.81398062201053,-124.90402631124388,470,351000701.17320955,470,53.79999923706055,-124.80000305175781,3265,73338016.79125609,3265,67985357.27466373,0.19369008964205675,0.9270138496950665,0.19369008964205653,0.9270138496950665
2051,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,50.900001525878906,-118.30000305175781,6259,78262185.13393104,6259,14371818.183939314,0.04057595688796425,0.18363681207398752,0.04057595688796432,0.4247581250334284
2058,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,51.0,-118.4000015258789,6157,78091313.35066988,6157,42097926.41256935,0.1188550832836168,0.5390859060537011,0.11885508328361702,1.0
2050,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,50.900001525878906,-118.4000015258789,6258,78259199.73682433,6258,48012402.58855322,0.13555342494506364,0.6135049010213851,0.1355534249450639,0.6135049010213851
2063,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,51.099998474121094,-118.4000015258789,6056,77926159.0814278,6056,3964750.718808681,0.011193681424225398,0.050878302813125595,0.01119368142422542,1.0
2052,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,51.0,-118.5,6156,78091313.35066986,6156,78091313.35066988,0.2204752191606676,1.0000000000000002,0.220475219160668,1.0
2061,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,51.099998474121094,-118.5,6055,77926159.0814278,6055,21755361.359899312,0.06142191567715739,0.2791791821430127,0.06142191567715751,0.3734986074738737
2049,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,50.900001525878906,-118.5,6257,78259199.73682433,6257,28438809.148574557,0.08029129503232499,0.36339253716126196,0.08029129503232514,0.3633925371612619
2060,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,51.0,-118.5999984741211,6155,78091313.35065478,6155,77241008.04897216,0.21807455204800885,0.9891113970914476,0.21807455204800927,0.9891113970914474
2057,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,51.099998474121094,-118.5999984741211,6054,77926159.08141276,6054,11044314.379814493,0.031181414793659955,0.14172794489044468,0.031181414793660014,0.1417279448904447
2054,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,50.900001525878906,-118.5999984741211,6256,78259199.73680924,6256,15645287.93199959,0.04417134425886523,0.19991627801735395,0.04417134425886531,0.19991627801735398
2059,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,51.0,-118.30000305175781,6158,78094292.34332146,6158,70570.20868518455,0.0001992408829931229,0.0009036538595540478,0.00019924088299312328,1.0
2055,3007875,3142682,354195422.26993096,3007875,50.981690638070134,-118.50252565638229,111,354195422.2699384,111,51.0,-118.69999694824219,6154,78094292.34330639,6154,13461859.937452026,0.03800687160545094,0.17237956236638935,0.038006871605451006,0.17237956236638935
5109,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.70000076293945,-123.0,4394,75226664.77723792,4394,16099264.394666959,0.044934168758865224,0.21401007797355218,0.04493416875886525,0.21401007797355212
5096,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.5,-123.0999984741211,4595,75566040.87781341,4595,854460.8863258006,0.002384859874512753,0.011307471933158732,0.0023848598745127548,0.011307471933158732
5106,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.599998474121094,-123.0,4495,75397193.8194578,4495,68255985.77101673,0.19050721251919758,0.9052854929118312,0.19050721251919772,0.9052854929118314
5101,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.70000076293945,-123.19999694824219,4392,75229534.49053669,4392,15173420.160911754,0.042350072987523045,0.20169498939037642,0.04235007298752307,0.20169498939037642
5100,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.599998474121094,-123.19999694824219,4493,75400070.0380225,4493,13175938.542365197,0.03677496260109852,0.17474703320197021,0.03677496260109855,0.17474703320197021
5110,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.599998474121094,-122.69999694824219,4498,75400070.03800796,4498,4575287.049565745,0.012769944971742955,0.06068014323142427,0.012769944971742964,0.06068014323142428
5102,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.5,-122.80000305175781,4598,75568923.53752427,4598,24021843.94438577,0.06704664034548792,0.31787992761942097,0.06704664034548796,0.31787992761942097
5098,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.5,-123.0,4596,75566040.87785718,4596,20486542.415536497,0.05717936743062045,0.2711077909804798,0.057179367430620485,0.2711077909804798
5097,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.5,-122.9000015258789,4597,75566040.87784259,4597,20517052.506888665,0.05726452322159689,0.27151154498163815,0.057264523221596926,0.27151154498163815
5104,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.599998474121094,-123.0999984741211,4494,75397193.81941412,4494,47912087.0487788,0.13372597357631033,0.6354624704406685,0.13372597357631041,0.6354624704406685
5103,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.5,-122.69999694824219,4599,75568923.53750968,4599,9979448.06287489,0.027853334934116243,0.1320575654081066,0.02785333493411626,0.13205756540810656
5107,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.70000076293945,-123.0999984741211,4393,75226664.77719435,4393,24780010.51205613,0.06916273606662626,0.3294046145133423,0.0691627360666263,0.3294046145133423
5111,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.599998474121094,-122.80000305175781,4497,75400070.0380225,4497,41437485.112598956,0.11565490840744744,0.5495682575852118,0.11565490840744752,0.5495682575852117
5105,3008115,3145365,358285572.857977,3008115,52.59439247509463,-122.96806075446156,268,358285572.8579752,268,52.599998474121094,-122.9000015258789,4496,75397193.81944323,4496,51016746.45000306,0.14239129430485373,0.6766398570771077,0.1423912943048538,0.6766398570771077
9303,3008289,314924,358748073.92269766,3008289,53.92842309211431,-125.05129651579814,461,358748073.9227191,461,53.900001525878906,-125.0999984741211,3161,73161861.01617166,3161,44741986.732722916,0.12471700891239114,0.61154795833902,0.12471700891239094,0.6115479583390199
9294,3008289,314924,358748073.92269766,3008289,53.92842309211431,-125.05129651579814,461,358748073.9227191,461,54.0,-124.9000015258789,3062,72986879.85269824,3062,24875309.11053636,0.06933921299852039,0.34081891376559165,0.06933921299852028,0.34081891376559165
